Protein.Ids	-Log(P-value)	Difference
E9Q6K3	0.8196128818236947	-0.445943832397461
E9Q6R3	0.8958605727303087	-0.758016586303711
E9Q6R7	0.9599477804071079	-0.037535349527996
E9Q6S4	0.9970378191615927	0.00364049275716383
E9Q6W4	0.5056617609572286	-0.577079772949219
E9Q735	0.6980926543309062	-0.491223653157551
E9Q774	0.617247905275038	-1.42584005991618
E9Q784	0.794989863917987	0.401185989379883
F6RN94	0.6581978127829865	-0.613528569539387
E9Q7E2	0.7502675978799582	-0.582647959391277
E9Q7F2	0.7622618066089394	-0.440931955973305
E9Q7G0	0.9923936975854575	0.00344212849934777
G3UX45	0.6927629424797259	-0.817679087320965
V9GXT3	0.82147447974906	-0.344523111979168
E9Q876	0.9852727243131825	0.0233313242594377
E9Q8D0	0.9232971132607177	-0.0709031422932931
E9Q8I7	0.9579512262242983	-0.0274600982666016
E9Q8I9	0.6766363121979745	-0.831788380940754
E9Q8T2	0.5144101484397062	-0.868183771769207
E9Q8X5	0.7234316177535143	0.295802434285481
E9Q903	0.9461008739777164	-0.29997444152832
E9Q9Q2	0.7800409797422252	-0.41776402791341
E9Q9R9	0.7940369655964318	-0.26896540323893
E9Q9Y4	0.8224917696798432	-0.857384999593098
E9QAE3	0.6503271008704234	-0.192047754923504
A0A286YE36	0.8178062335737208	-0.816674550374348
E9QAF4	0.8625837573063693	-0.819803873697918
Q8R1D1	0.9416422153905597	-0.187406539916992
E9QAG8	0.9983099109802867	0.0119434992472307
E9QAN8	0.7821554933752615	-0.441603978474937
E9QAQ7	0.7376205216928785	-1.20825576782227
Q3TZT4	0.8672358090836735	-0.513201395670571
E9QAT0	0.9255965910336375	-0.414565086364746
E9QAT4	0.7857741923262194	0.232995351155601
E9QK83	0.8482328429716889	-0.625204086303711
E9QKR1	0.9122254032565662	-0.126934051513672
E9QME5	0.683304855303335	-1.50363445281982
A0A1D5RMM1	0.9038488039361602	0.480539321899414
E9QN31	0.8381426150206532	0.110557556152344
Q8R5A3	0.7243181015510489	-0.429917653401695
F6Q8N5	0.8122412230833901	0.599948883056641
A0A0U1RPI9	0.3536160970807854	-0.448388417561848
F6R9A8	0.8913139492625433	-0.229914983113609
F6R9G0	0.9400339090189206	0.0777149200439453
F6RDI8	0.9791988371198926	0.0219567616780587
F6RPJ9	0.6730404472663882	-0.391896565755211
F6RUI8	0.7108485457757173	1.26836776733398
F6SRV1	0.9122473704293581	-0.215688705444336
F6V8M6	0.5935604848347488	-1.765105565389
F6VAN0	0.7324099291062149	-0.786244710286461
Q32P14	0.8921393841406796	-0.652730305989582
F6VQ81	0.7766293241854236	-1.14043680826823
V9GXJ9	0.6357863527446043	0.614382425944008
F6XWD4	0.819859095726949	-1.05307674407959
F6YWB5	0.9924013832305527	0.0681063334147147
Q3LR78	0.8220615177864457	-0.713408152262367
F6ZDS4	0.8965078490304322	0.0587927500406877
A0A0R4J1Q0	0.9751784964293508	0.12382698059082
E9QA63	0.6257930256020598	-0.911380767822266
F7AL76	0.6768626298007688	-0.476890563964844
F7APL9	0.7922267420883522	-0.913694699605305
F7BE84	0.9446879509496208	-0.266428629557293
F7BJB9	0.6344257345112362	0.548460006713867
F6TW20	0.6300689301188187	-0.848307291666664
F8VPJ6	0.6653747377622443	-0.671272913614906
F8VPK0	0.7439860432919679	-0.412516911824547
F6XXE6	0.8487796545881873	0.381695429484051
F8VPP8	0.5166047752024869	-0.115053812662758
F8VPQ2	0.9471281657698468	0.201683044433594
F8VPU2	0.8057304346202119	-1.09454282124837
