Protein.Ids	-Log(P-value)	Difference
A2A6H1	0.8527454545212287	-0.396817525227863
A2A6M5	0.6436603072912379	-0.538458506266277
A2A6Q5	0.742285502819642	0.597244898478191
A2A791	0.9080746315285196	0.135583241780601
B1ASQ7	0.7954948515347693	-0.287008285522461
A2A7B5	0.8209750695187235	-0.634649276733398
E9Q532	0.9611908494371347	-0.137265523274738
A2A7I1	0.830970677971531	-0.626731236775715
A2A7Q9	0.8710879031152179	-0.61695162455241
Q91WQ3	0.5529544107279575	0.0667775472005196
A2A7S8	0.6097298022335028	0.400839487711586
A2A863	0.9877803847932303	-0.0490646362304688
A2A8L5	0.7273474211332928	-0.707113901774086
A8Y5G5	0.9998086360825231	0.000684738159179688
A2A8U2	0.8009922194545767	-1.51197560628255
A2A8Z1	0.6763555100483989	-0.775726318359375
A2A9C3	0.815490404975085	-0.782054265340168
A2A9J5	0.7880530185042748	-0.556267420450848
A2A9T0	0.9577709463253071	0.259985605875652
A2ABV5	0.9273131019167233	0.144624710083008
A2ACJ2	0.9609503917869522	0.228012402852375
A2ACQ1	0.7662977822928433	0.341037114461262
A2ACV6	0.9971678082845175	-0.0172513326009138
A2ADA5	0.9984198808281239	0.00669034322102746
A2ADY9	0.8563648376037318	-0.391658782958984
A2AE27	0.8254065892969731	-0.538497924804688
A2AF34	0.796438593199515	0.699357986450195
A2AF47	0.8361455273644004	-0.250926971435547
A2AFI6	0.7713815413403734	0.850771586100262
A2AFQ2	0.7573063309162416	0.814512252807617
A2AG50	0.7324559333371209	-0.540770212809246
A2AG58	0.960812962132828	-0.109004974365234
A2AGH6	0.9339156364461672	-0.208592732747398
A2AGT5	0.574002673345901	-0.325577418009441
A2AH22	0.9395891404174079	0.134495417277016
A2AHC3	0.7356604661436063	-1.22051684061686
A2AHJ4	0.6932247920696004	-0.563899358113606
A2AI05	0.925962956051471	-0.196254730224609
A2AI08	0.7582518170521974	-0.379000345865887
A2AIE6	0.8483579015357164	-0.705874125162762
A2AIM4	0.9323878977000797	-0.328045527140301
A2AIV2	0.8866137227145081	0.209137598673504
A2AJ15	0.40193898814609536	-0.761756896972656
A2AJ72	0.9475472481634304	0.104688008626304
A2AJI0	0.7657440603849096	-0.31321080525716
A2AJN7	0.6297907406182692	-1.48809369405111
A2AJT4	0.938990717183671	-0.189332326253258
A2AKG8	0.7435345209955598	-0.86363093058268
Q99J38	0.9468387766464642	-0.17879358927409
A2AKX3	0.9548246057319442	0.0347677866617815
A2AL36	0.8111422584360818	-1.01387373606364
A2ALK8	0.8211307556275752	-0.846212387084961
A2ALU4	0.64831033600711	-0.810216903686523
A2ALW2	0.9179657913852828	-0.465171178181969
A2AMW0	0.9609811089819533	0.219323476155601
A2AN08	0.6117155790674322	-0.456214904785156
F7AT58	0.9135921365682255	-0.267973581949867
J3QMC5	0.6169864002246794	-0.461971282958984
Q6DFW0	0.9105501790520989	-0.477785746256508
A2APB8	0.7101934789060934	0.595809300740562
A2APV2	0.7576798733542442	-0.735350290934246
A2APY7	0.5908160622328362	-1.74569765726725
A2AQ19	0.9849211978402105	-0.0419820149739607
A2AQ25	0.8218778971755379	0.318049112955727
A2AQA1	0.9697333289382315	-0.148172378540039
A2AQH4	0.9489011912841171	-0.342489560445149
A2AQN0	0.6668449963434405	-0.809504826863606
A2AQP0	0.9451110926370953	-0.236354827880859
A2AR02	0.7708385024581818	-0.95524787902832
A2ARV4	0.8517354705087261	-0.657440821329754
A2AW66	0.6513717873380327	-1.66247304280599
A2ARW3	0.6853931934950723	-0.78557523091634
A2ASQ1	0.8514167342213849	-0.368795394897461
A2ASS6	0.865452755516702	0.136016845703125
A2ASZ8	0.7057555814201093	-0.469192504882813
A2AT37	0.8109488899093844	-0.207543690999351
A2AT91	0.8737324281170061	-0.626436233520508
A2ATU0	0.8674932524680985	-0.484166463216145
A2ATY4	0.7789632265694892	-0.728926976521809
A2ANU6	0.7563121823480793	-0.94866625467936
A2AUK8	0.9701809368264296	0.121476491292317
A2AUM9	0.8556826609069869	-0.608165740966797
A2AUU0	0.9635564905204262	-0.177631378173828
A2AWA9	0.7828894876785809	0.302133560180664
A2AWF2	0.811107277422674	-0.780651728312172
A2AWL7	0.6738394656404653	0.87604268391927
V9GX45	0.705595912857325	-0.623693466186523
A2AWT3	0.8634631440114818	-0.664209365844727
A2AWT7	0.7284563624832748	-0.522483189900715
A2BDX3	0.7797722633841263	-0.389419555664063
A2BE28	0.7598976795006768	-0.329395294189453
A2BFG8	0.9923041486023049	-0.0440123875935896
A2BFL2	0.9883030538762989	-0.044771830240883
A2BGI8	0.5169895273821681	-0.969162623087563
A2BH40	0.7062508309633283	0.620196024576824
G5E8W8	0.7511978249422581	-1.18955103556315
A2BI46	0.863997552831298	-0.583193461100258
A2CG49	0.893905648004748	-0.49572245279948
A2CG63	0.9096065281789631	-0.387447992960613
A2CG76	0.8409813778305704	-0.244089762369793
A2RSJ4	0.693379546697512	-0.896498998006187
A2RSX7	0.9535772614501599	-0.24071439107259
E9Q3G5	0.639092224534919	0.22893460591634
A2RSY1	0.6715789264276365	-0.728677113850914
A2RSY6	0.7062400563678943	0.382344563802082
A2RTL5	0.7643085046933507	0.33161735534668
A2TJV2	0.8740546009951308	-0.230641682942707
A3KFM7	0.9709370415994375	-0.195737838745117
A3KFU5	0.8453944156995804	-0.08545748392741
A3KFU8	0.8069737419903313	-1.19667879740397
A3KGF9	0.7949957184443984	-0.748336156209309
A3KGS3	0.9850283484231328	-0.0833708445231132
A3KGV1	0.9759900017839626	0.0414396921793596
A3KGW5	0.9719427608380011	0.150414148966473
A3KMP2	0.6691520306166197	-0.721180597941082
A6H5X4	0.6728263497302384	-1.01981099446614
A6H5Y3	0.5917769536157864	-0.929730097452801
A6H5Z3	0.3338391883011679	-1.52610842386882
A6H611	0.8302120555937266	-1.1733652750651
A6H619	0.4877518970280943	-0.989361445109047
A6H630	0.5261966691187147	0.614622751871746
A6H6E2	0.6118767986369655	-1.3007640838623
A6H8H2	0.5076150853548301	0.600566864013672
A6PWY4	0.8570830594340563	0.165150324503578
P0CW70	0.8070435603816415	-0.801175435384117
A8C756	0.7227044886293931	-0.61866569519043
A8Y5E8	0.8845880039441556	0.524167378743488
A8Y5H7	0.9405110174488941	-0.0768400828043632
Q5BN45	0.8401219377253213	-0.658151944478352
Q3UE31	0.5681000783447243	-0.949117660522461
B1AQJ2	0.6769008466292186	0.354461034139
B1AR09	0.6103895691258681	-1.23970222473145
B1AR13	0.8801733579905733	-0.774697939554851
B1AR17	0.8171041323344443	-0.916703542073567
B1AR69	0.9623659263552964	-0.167941411336262
B1ARD6	0.9917297725921401	-0.0334231058756522
V9GX23	0.899258759065841	-0.639957745869953
B1AS29	0.7034901590787163	-1.77282015482585
B1AT83	0.7884676866087057	-1.07658831278483
B1AU75	0.8849723651775299	0.72032960255941
B1AUE5	0.8192828064488024	-0.489048639933266
B1AUN3	0.9278662200607817	-0.134340922037758
B1AUR6	0.6767580392240139	1.41512298583984
Q3UJP5	0.43738949808977806	-1.13381767272949
A0A571BDL9	0.9626714330915728	-0.0439573923746757
B1AVD1	0.9928714425927753	0.0442940394083671
B1AVH7	0.9468668654463557	0.23193359375
B1AVY7	0.8675706114929226	-0.414425532023113
B1AVZ0	0.7267381797587953	-0.719988505045571
B1AWL2	0.6748549826925171	-0.908626556396484
B1AX39	0.8507138819460965	-0.488539377848308
B1AY10	0.48446925289228715	-0.99188232421875
B1AY13	0.986233084361833	0.0148728688557931
B1AZA5	0.7023484502950994	-0.531662623087563
B1AZI6	0.6544486605050887	-0.765839894612629
B1AZP2	0.9099520151343606	0.382577896118164
Q3UWZ4	0.8914306577415572	-0.605386734008789
B2KF05	0.7823149495710736	-0.569900512695313
B2KF50	0.473733995503409	-0.990672429402668
E0CXT7	0.9889927415556022	0.0721670786539725
B2RQC2	0.5905290558669379	-1.31253496805827
B2RQC6	0.7954871881804149	-0.04881985982259
B2RQE8	0.9156846612594582	0.410706202189125
B2RQG2	0.7144127112458715	0.345731735229492
B2RR83	0.6152037489104718	-1.35038630167643
B2RRD7	0.6948923836610552	-1.32667605082194
B2RRE4	0.5948947773652248	-1.12701352437337
B2RRE7	0.9846581344876639	0.0264377593994141
B2RRF6	0.844634111097726	-0.517022450764973
B2RS91	0.8092777412488639	-0.387946446736656
B2RSH2	0.9728340469995509	0.0603052775065116
B2RT41	0.773885834146768	-0.588591257731121
A0A0A0MQD2	0.8524963452200824	-0.569452285766602
A0A5F8MPT3	0.9789947348122655	-0.0539601643880232
B2RUP2	0.8362561253062417	-0.880356470743813
B2RWS6	0.730647919325612	-0.909531911214195
B2RX14	0.7865266763472665	0.648892084757488
A0A0G2JG70	0.6774597451042428	-0.976677576700848
B2RXC1	0.792674404637925	0.251071294148765
B2RXC6	0.6594481524348934	-0.401989618937176
B2RXW8	0.7933693413135433	0.258792241414387
Q8BIZ8	0.4911808643595913	-1.63480631510417
B2RXS4	0.6233474410658936	-0.352996826171875
B2RXT3	0.8026650068292883	-0.0985844930013009
B2RY04	0.7664035150649041	-1.02632268269857
B2RY56	0.9191288081338542	0.104703903198242
B7ZC24	0.6215104993057335	-1.00589434305827
B7ZCR6	0.9352789117693637	-0.185525894165039
B7ZMP1	0.6958931803656521	-0.808407465616863
B7ZNG0	0.7600739136233958	-0.897823969523113
B7ZNG4	0.6086977692474889	-1.3151330947876
Q52KR6	0.987593928576272	-0.0770657857259138
B8JJG9	0.688176037662672	-1.53383318583171
B8JK07	0.9088275562044892	0.503893216451008
B8ZXI1	0.6611049821645216	0.587029139200848
B9EJ54	0.7847315347636712	-0.165678660074867
B9EJ80	0.8367126123111475	-0.37907600402832
B9EJ86	0.9869057739977947	-0.0692405700683594
B9EJA2	0.8540135354822396	-0.900262196858726
B9EJR8	0.6527614124133604	-0.659751256306969
B9EKI3	0.9545239430801311	-0.0995508829752616
Q3UI14	0.5300098887005743	0.830853780110679
C0HK79	0.7236018669181958	0.936305363972984
C0HKD8	0.8829529584613497	0.176733016967773
C0HKE9	0.9424471783884891	0.306730270385742
C0HKG6	0.43188729467996495	-1.56183115641276
D2EAC2	0.777147509259957	-0.222368876139324
D3Z5E5	0.957547612637584	-0.10272534688314
D3YUS5	0.7681842727772461	-0.985958099365234
E9PV36	0.9688405823121173	-0.140109380086262
D3Z4Z0	0.8489468083940033	-0.686084747314453
D3YW42	0.9264670958790536	-0.380124727884926
D3YWT1	0.7121037153948757	0.352361679077148
F6YTL8	0.77109313436874	-0.648906707763672
D3YXK0	0.8955507062374863	-0.866765658060711
D3YXK1	0.8253406659069217	-0.719374974568684
D3YXK2	0.33271395146715066	0.304456075032554
D3YXN8	0.7221922748553392	1.82399368286133
D3YXZ3	0.8230561136661556	-0.442921320597332
Q9CWS7	0.787217280053731	-0.202255249023438
D3Z1S8	0.7088962229979004	-1.42172241210938
D3YYT1	0.7696773496797692	0.351500193277992
D3YYU8	0.7085533090764379	-0.735917409261067
D3YYY8	0.7751388927025412	-1.36452293395996
D3YZP9	0.42339780320425774	0.689174016316734
D3YZU1	0.9577298096218745	0.136652628580727
E9Q7G1	0.9657878374584328	-0.071931203206379
D3Z0M9	0.9104630523891483	0.0653578440348319
D3Z286	0.9030331536043354	-0.118263244628906
D3Z2Q6	0.7778907751679045	-0.288600285847981
D3YTQ6	0.9263653667638753	-0.347406387329102
D3Z4S3	0.9722795566334008	-0.0603307088216134
D3Z5I1	0.8891385258354939	-0.777166366577148
P0DMN7	0.8697493448519272	-0.512910842895508
D3Z6I8	0.6678273105197989	0.195188522338867
D3Z6P9	0.9707824782030704	-0.159760793050133
D3Z6Q9	0.7270807560967703	-0.564488728841145
D3Z7P3	0.8440014618910257	-0.637971242268879
Q9CWU4	0.6528233869159356	1.90481917063395
Q922R1	0.4877050765526285	-1.80886205037435
D6RE34	0.9896308141232223	0.078066507975258
D6RFU9	0.7229874582079943	1.59075991312663
E0CXE7	0.7960898254404423	-0.836495717366539
F7C1U0	0.9248324852289386	-0.458488464355469
D3Z624	0.9300167585587998	-0.264924367268879
E2JF22	0.6810716700092179	-1.67023722330729
E9PUA5	0.7702692710428722	0.500569661458332
A0A1D5RLX6	0.9521168540606353	-0.240147272745769
F6ZHN3	0.7720918945048573	0.866777420043945
F7DE17	0.4719973662598308	0.424976984659832
E9PY28	0.8010838660460884	-0.594943364461262
G3X914	0.720918278730463	-0.80054028828939
E9PV87	0.7845318763759562	-0.509791692097981
E9PVA8	0.6048788569392598	-0.514029820760094
E9Q175	0.8243216438141349	-0.448216756184898
E9PVX6	0.7321525496198134	0.386938730875652
E9QAH1	0.8077126496967001	-0.700943628946941
E9PWG6	0.5283755868101215	0.349671681722008
G3UW40	0.6181978676523432	-1.06586456298828
E9PWS4	0.7112807705588053	-0.880085627237957
E9PWW9	0.7458861603311994	0.706910451253254
E9PZY4	0.9692921170701302	0.198528289794922
E9PY16	0.8259074199210328	-0.795463562011719
E9PY43	0.6568407078223919	0.300425211588539
E9PY46	0.8452670312069889	-0.412167867024742
H3BKH2	0.7735540989985525	-0.857973098754883
E9PYD1	0.8377977543085448	-0.594956715901692
F6TFN2	0.49337090745530926	0.703702926635742
E9PYG6	0.7908819198239043	0.621046702067058
E9PYH6	0.5806130937373076	0.37324651082357
E9PYI1	0.6632010496903082	-0.945606867472332
E9PYL2	0.8438726657852893	0.169751485188801
F8VQK6	0.7477735789092612	-0.331395467122395
E9Q5H2	0.8808985441363397	-0.404157002766926
E9PZJ8	0.569349093166128	0.866619110107422
E9PZM4	0.7316510565359635	-0.760172526041668
E9PZP6	0.9807210062367457	0.0938803354899065
E9PZP8	0.7924748243691455	0.555737177530926
E9Q0F0	0.8791936097818018	-0.611757278442383
E9Q137	0.7543473269849327	0.219240188598633
E9Q166	0.8713869210134524	0.105463027954102
E9Q1P8	0.3472619072067187	-0.706785837809242
E9Q1W7	0.9538782659781004	0.323257446289063
E9Q467	0.8990577053864176	0.169589360555015
E9Q238	0.7953987999990724	-1.07855478922526
E9Q286	0.7440977859999759	-0.671156565348308
E9Q289	0.9803630911527652	0.0448169708251953
E9Q2C0	0.7891080436386823	-1.23056221008301
E9Q2E4	0.7942732661004136	-0.377517064412434
E9Q2U6	0.894173765289211	-0.584407806396484
E9Q2Z1	0.6253697419021251	-0.981379826863609
E9Q309	0.9213601325877495	-0.419727961222332
E9Q368	0.7829393606888672	-0.897476832071941
E9Q394	0.7180243766027097	-0.753735224405922
E9Q3C1	0.7000579494393019	-0.877951939900719
E9Q3G8	0.5561138313652887	-0.106819152832031
E9Q3L2	0.9006155220995865	-0.134560902913414
E9Q3P4	0.8194554826823335	0.101552327473961
G3X9A3	0.4738929721783783	-0.78143310546875
E9Q411	0.9369345714740219	0.258068720499676
E9Q446	0.8835885667326624	-0.774703025817871
G5E8R0	0.7713503768632392	0.567789713541668
E9QAA1	0.8117354818635004	-0.964237213134766
F6XJP7	0.5332480668636509	-1.02475802103678
E9Q4F7	0.9498118942267846	-0.0868358612060547
E9Q4N7	0.8387605244895725	-0.461704889933266
E9Q4P1	0.8850343056891324	0.163270950317383
E9Q6U4	0.899345171720804	0.237312316894531
D3YV32	0.640722719115611	-1.43904113769531
E9Q4T4	0.7887620581763367	-1.12630144755046
E9Q4Y4	0.9050483965811812	-0.380154927571613
E9Q4Y8	0.6491274403781013	-1.19268417358398
E9Q4Z2	0.47890623787990944	2.1948439280192
E9Q512	0.7787670469037531	-0.435600916544598
E9Q555	0.6393464280030112	-0.724760691324867
E9Q557	0.9595257423633228	-0.253303527832031
E9PX68	0.839509157577052	0.266899108886719
E9Q5C9	0.6917252580957554	-0.551928838094074
E9Q5F9	0.688864657179006	-0.425188064575195
E9Q5G3	0.8051672822382913	-1.07295926411947
E9Q5J9	0.5967567672821193	2.06298128763835
E9Q5K9	0.9900466008442409	0.0416749318440743
E9Q616	0.8014115364696851	-0.11194165547689
E9Q634	0.7922650463357809	-0.817794164021809
A2A655	0.7656064146720503	-0.720059076944988
E9Q6D6	0.6830535347261917	-1.02725728352864
E9Q6E9	0.8594177130976837	-0.659706751505535
E9Q6J5	0.6112591120663008	0.282882054646812
E9Q6K3	0.7283185312762543	-0.953084945678711
E9Q6R3	0.5920414152139192	-2.71492513020833
E9Q6R7	0.7139497145668621	-0.905576070149742
E9Q6S4	0.5169052962360768	0.416845957438152
E9Q6W4	0.621488280781784	-0.814786911010742
E9Q735	0.6673367234298563	-0.470939636230469
E9Q774	0.6666605547131932	-1.28160603841146
E9Q784	0.8003090209755005	0.381699244181316
F6RN94	0.6389775948568656	-0.889422098795574
E9Q7E2	0.8601555699387651	-0.338066736857098
E9Q7F2	0.7924968840131035	-0.48077901204427
E9Q7G0	0.9719058690092413	-0.00827153523763258
G3UX45	0.7632840716303334	-0.634767532348633
V9GXT3	0.5851120418519966	-0.937822341918945
E9Q876	0.6822852546463721	-1.85587787628174
E9Q8D0	0.7112470811555427	-0.226360956827801
E9Q8I7	0.8107439802687444	0.168282826741535
E9Q8I9	0.8643525989405791	-0.41244570414225
E9Q8T2	0.5864818169514536	-1.8774242401123
E9Q8X5	0.4848784779216171	0.633916854858398
E9Q903	0.9216084983688859	0.357484817504883
E9Q9Q2	0.5837130631751797	-1.06096394856771
E9Q9R9	0.7589230419528662	-0.376569747924805
E9Q9Y4	0.801929330903918	-0.940457026163738
E9QAE3	0.8599410210510465	0.144499460856121
A0A286YE36	0.9009895091949793	-0.500096638997395
E9QAF4	0.8389704891337734	-0.9468994140625
Q8R1D1	0.7946068299638943	-0.876523335774742
E9QAG8	0.891212126062754	-0.856383323669434
E9QAN8	0.8101161546478619	-0.564896265665691
E9QAQ7	0.8235541351623339	-0.814903895060223
Q3TZT4	0.9316297851314795	-0.276692072550453
E9QAT0	0.8517906682152683	0.659365018208824
E9QAT4	0.9790735298823853	0.0260105133056641
E9QK83	0.7848421577979231	-1.01276397705078
E9QKR1	0.5663003863274395	-1.57736746470133
E9QME5	0.8746844742629412	-0.623719533284504
A0A1D5RMM1	0.9686542116521907	0.173215866088867
E9QN31	0.9812221005125811	-0.0185604095458984
Q8R5A3	0.7969459358045773	-0.38039271036784
F6Q8N5	0.9665074477868496	-0.127616882324219
A0A0U1RPI9	0.9524948080390936	0.0601641337076835
F6R9A8	0.9257538628574393	0.172012329101563
F6R9G0	0.8109060961522505	-0.843523661295574
F6RDI8	0.7105280140847764	-0.550335566202801
F6RPJ9	0.6763460901642969	-0.449359258015953
F6RUI8	0.8571993542147007	0.800806681315105
F6SRV1	0.6075491029878026	-0.931814193725586
F6V8M6	0.4892011784902347	-0.606599171956383
F6VAN0	0.705387362110354	-0.945050557454429
Q32P14	0.8246487897516366	-1.00396664937337
F6VQ81	0.8031135391457864	-1.00030072530111
V9GXJ9	0.9188482309249741	-0.322933832804363
F6XWD4	0.7352897995384097	-1.42888355255127
F6YWB5	0.9195470789121383	0.560511906941734
Q3LR78	0.8237409967261269	-0.751468658447266
F6ZDS4	0.9273553462579028	0.0236962636311837
A0A0R4J1Q0	0.7281275145106142	-1.27567100524902
E9QA63	0.5823426733556202	-1.03863906860352
F7AL76	0.5755321865769697	-0.506019592285156
F7APL9	0.9454927455056484	-0.310772260030109
F7BE84	0.882172132003747	0.475870132446289
F7BJB9	0.6921294982281622	0.469369888305664
F6TW20	0.5610506946892495	-1.26657485961914
F8VPJ6	0.7399810448995199	-0.540385564168293
F8VPK0	0.504726895952739	-1.00950113932292
F6XXE6	0.6931104218465227	-1.20982297261556
F8VPP8	0.7292793774397597	-0.803944269816078
F8VPQ2	0.9096656474116204	-0.380968729654949
F8VPU2	0.8074005922307307	-1.13720003763835
F8VPX2	0.6123722157736358	-1.41733805338542
F8VPZ3	0.5848498263557477	-0.722139994303383
F8VPZ9	0.903665580524466	0.531578063964844
