Protein.Ids	pval	Difference
D3Z286	0.9665462399004475	0.0754734675089512
D3Z2Q6	0.8398531270804815	0.750140190124513
D3Z5I1	0.9303753803214247	-0.321033159891764
D3Z6I8	0.6889866677642372	-0.656849543253582
G3UWZ0	0.2162909716489164	-2.90507570902507
D4AFX7	0.9408976479554244	-0.239933013916016
Q922R1	0.6840910212946898	-0.883347511291504
D6RFC3	0.8689349079512216	-0.520611763000488
D6RFP0	0.8072263378550236	-0.459412892659508
E0CXE7	0.4431266391319597	1.03100109100342
E0CY64	0.9674841268447504	-0.133455594380695
D3Z624	0.8948354339778003	-0.281420071919758
E9PUA5	0.7017899628667903	-0.479937871297199
F6ZHN3	0.7499503319599303	1.96839491526286
F7DE17	0.9851931566601139	-0.119654019673666
E9PV87	0.9864666519693235	-0.0529912312825527
E9PVA8	0.9940524013089483	-0.0179532368977888
V9GX76	0.7475112314466212	-1.1376371383667
E9PVX6	0.9147602356770805	0.0794785817464216
E9QAH1	0.632421305695236	-1.66007804870605
E9PWG6	0.9509425993219334	-0.0995702743530273
E9PWT2	0.9647080901332961	0.225381533304851
E9PWW9	0.8187613572221584	-0.09014892578125
E9PX23	0.6913170951095807	-0.282819430033365
E9PZY4	0.8690835394979152	0.372129440307617
E9PX68	0.8745959436900546	0.609450658162435
E9PY43	0.7990018975905121	0.655438105265301
E9PY61	0.690575032396299	0.715131759643555
E9PYD1	0.9638371097284988	-0.181761105855305
F6TFN2	0.9326234796720798	0.10280481974284
E9PYG6	0.967465600500192	-0.146589279174805
E9PYH6	0.8262921093802369	0.950979232788086
E9PYI1	0.5608543823288259	0.543640136718748
E9PYL2	0.7849111988084536	-0.524370511372885
F8VQK6	0.8570076458962866	-0.589922904968262
E9PZ16	0.8792033575828503	-0.528335571289063
Q8BUQ3	0.8142412662638663	-0.449888865152994
E9Q5H2	0.9966302379585736	0.0108699798583984
E9PZJ8	0.9292850216353342	0.603360811869305
E9PZM4	0.8576496218608134	0.227848688761394
E9PZM7	0.9612271448632792	-0.0892524719238281
E9PZP6	0.6010062745626964	1.09843762715658
E9Q0F0	0.8856971614473473	-0.60950215657552
G3UY09	0.8790882315969467	-0.58861001332601
E9Q166	0.8268533567966531	0.0645122528076172
E9Q1F5	0.9710182800604508	-0.119391123453775
E9Q1Z0	0.8374559432578953	0.96732457478841
E9Q467	0.7911693489016265	0.458698908487957
E9Q286	0.8724818723804463	-0.364174524943033
E9Q2U6	0.8384141911557611	-0.716897010803223
E9Q2Z1	0.7981206219185262	0.584662755330402
E9Q309	0.8972359068805412	0.458927154541016
E9Q368	0.9868653921245867	-0.0642855962117501
E9Q3C1	0.7176025250526022	-0.686922709147135
E9Q3G8	0.9765766595059631	-0.0257606506347656
E9Q3L2	0.9073724255569668	0.400193214416504
E9Q3P4	0.8243938734680947	0.707528750101725
G3X9A3	0.9776233644005333	-0.119122505187988
E9Q411	0.6181067311372065	1.07319132486979
E9Q447	0.7846675454607799	0.683695157368977
G5E8R0	0.8417174951604286	-0.62482007344564
F6XJP7	0.9052951698559261	0.599119186401367
E9Q4F7	0.9927783030871288	-0.02080472310384
E9Q4N7	0.9732247368316507	0.088648796081543
E9Q4T4	0.9409699201086414	0.190885861714682
E9Q4Y4	0.8504075495070819	-0.673147519429525
E9Q555	0.9942316482591151	-0.0442399978637695
E9Q557	0.9266369416361604	0.0972906748453788
E9Q5C9	0.7566900726498413	-0.428016026814781
E9Q5F9	0.7858893776831238	-0.415531158447266
E9Q5G3	0.9532831754963016	0.102846781412762
E9Q5K9	0.9204318517387051	-0.0596898396809884
E9Q616	0.872646296742799	0.334597905476887
E9Q634	0.7596299624423289	-0.761790275573729
A2A655	0.8676698030582771	0.140858968098957
F6TN80	0.9405738900663181	-0.0919230779012032
E9Q6J5	0.5714495043512592	1.72921403249105
E9Q6K3	0.737135753831902	-0.982185681660971
E9Q6R7	0.8166459826738338	-0.637909571329752
E9Q6S4	0.9938830153860628	-0.0189421971639003
E9Q6W4	0.6971352254075117	0.731687545776367
E9Q735	0.9308392920009572	0.21458625793457
F8VQC1	0.4916540479404374	0.649625142415363
E9Q774	0.8134716098122472	-0.349954922993977
E9Q784	0.9198847563088818	-0.195156733194988
Q922C1	0.9812416069193619	-0.0418217976888027
E9Q7C4	0.9740006208350039	-0.084600130716959
E9Q7E2	0.9065376606923732	0.158566792805988
E9Q7F2	0.8254340989604144	-0.92519474029541
E9Q7G0	0.8917936488964993	-0.419757843017578
G3UX45	0.8587764069724892	-0.204606374104817
E9Q7L6	0.8978887643514752	0.310772577921549
E9Q7M5	0.8799966473625638	-0.778602282206217
V9GXT3	0.9883046369449923	-0.0525074005126953
E9Q876	0.6689516955788037	-1.98663743336995
E9Q8D0	0.9349678943749181	-0.134530067443848
E9Q8I7	0.9608744334232109	0.0898539225260429
E9Q8I9	0.6249926904265579	0.776602109273274
E9Q8T2	0.7653986576550761	-1.05658912658692
E9Q8X5	0.9529000769066052	0.108919143676758
E9Q903	0.795995505186578	-0.404114087422689
E9Q9R9	0.8092439968615223	-1.07740656534831
E9Q9Y4	0.6527593186088887	-2.00807634989421
E9QA16	0.890771221934296	-0.499701499938965
E9QA22	0.9841500823876329	0.0240958531697597
E9QAE3	0.41458781223659313	0.337565104166668
E9QAE4	0.620618321884245	-0.304712931315102
E9QAG4	0.8197151839057875	-0.651387850443522
E9QK83	0.880276676629923	-0.636048634847004
E9QN31	0.9912360909007332	-0.00867398579915246
E9QQ10	0.7718278017660203	0.681412696838379
F2Z4B7	0.6759613390995846	0.799691518147787
A0A0U1RPI9	0.7829715618623332	-0.239890416463215
F6QNN0	0.36323488352920286	-2.14552847544352
F6R4Y5	0.9670125208322279	0.10177771250407
F6R9A8	0.7465366790602784	-1.24681218465169
F6R9G0	0.6849502488381125	0.711909929911295
F6VAN0	0.7326061971809742	-0.618098894755047
F6VKC7	0.8507314047733284	-0.322806358337402
F6VP65	0.9756511093777538	0.165090560913086
V9GXJ9	0.8854383665431624	0.196621576944988
Q9JHF5	0.9271077241116437	0.288133303324381
Q3LR78	0.9860682947024298	0.0805775324503575
F6ZDS4	0.7664259620845311	-0.549776077270508
F6ZQA3	0.7569672511782041	0.949571291605631
F7AL76	0.8467669976769768	0.43918514251709
H3BJ23	0.9662319177884025	0.0755564371744786
F7BJB9	0.8469758122046157	-0.737058321634928
F7CJ77	0.8689116286662948	-0.45261287689209
O08553	0.19063268608315512	1.64990838368734
F8VPK0	0.9111312630811278	0.469886461893717
F6XXE6	0.9836688084885694	0.112543106079102
F8VPP8	0.8322987348826777	0.928262074788412
A2CG63	0.5342437932705052	-0.769762992858887
F8VPU2	0.9852666384535637	0.056493441263834
A0A0J9YTS1	0.9401476368053882	-0.253171920776367
A0A0A6YXJ2	0.7774130213837174	1.11630471547445
F8VQ54	0.6095338073056596	-1.21659247080485
F8VQB6	0.7551916010026727	-0.728957176208496
G3UVV3	0.8647669284215554	-0.412636439005533
G3UWQ7	0.9446692968801125	-0.132839838663738
Q5SVT3	0.39267453049505546	-2.08037408192952
G3UX26	0.957846469390275	0.266814549763996
G3UX78	0.673377919218417	-0.762609799702963
G3XA79	0.7644400345173481	-0.889168103535971
G3X8Q1	0.9359181970848957	-0.18388557434082
G3X8R7	0.7855308083283191	-0.529503186543781
G3X8U3	0.897488049898514	-0.298164685567221
G3X8X0	0.8942998577174891	-0.07886568705241
G3X963	0.8526752428171049	0.103352864583336
G3X9B1	0.8472828120444339	-0.183544794718426
G3X9C2	0.9593803018730439	0.117465972900391
G3X9G7	0.8367854162208822	-0.489910761515299
G3X9J0	0.743137741385113	-1.30200831095378
G3X9K3	0.6974194520393793	0.698439280192057
D3YV82	0.8567364137281168	-0.644194602966309
G3X9Z4	0.9747046768820157	0.106294314066568
G3XA30	0.9094044682898647	0.125148773193359
G3XA66	0.9548424008238372	0.0491498311360665
G5E829	0.9078525050843032	-0.228041013081867
G5E870	0.9410766412386312	0.0811576843261719
G5E8A7	0.9866582354601143	-0.0721972783406581
G5E8B9	0.874832982556833	-0.429271380106607
G5E8P0	0.9321863942951154	-0.336604754130045
G5E8P1	0.9931301556390103	0.0060882568359375
G5E8R8	0.42494363522594947	0.998183886210125
Q9D104	0.9116486326084313	0.358266194661459
H3BJD6	0.775725049289713	-0.930940945943195
Q3TNS5	0.8679733345503299	0.455747604370117
H9KV00	0.9265084424267752	-0.195436159769693
J3QMR8	0.8710915193655648	1.16278489430745
J3QMS2	0.8663028695531332	-0.547715504964192
J3QN89	0.8193259500220347	1.04442342122396
Q3UT17	0.7583645511557617	-0.869382540384928
L7N462	0.9644085578602917	-0.428799629211426
K7N769	0.5295439265245213	-1.52461624145508
L0N7N1	0.9936145840680465	-0.0250625610351563
L7MU96	0.7124725760168712	-0.243475596110027
L7N208	0.6732765503789436	-1.46645355224609
L7N2E7	0.8362148462628733	-0.868448575337728
M0QWP1	0.9844408287333698	-0.0728499094645194
Q91W97	0.8064237054497662	0.880211194356283
O08547	0.9858182938833993	-0.0547876358032227
O08550	0.7605572047182969	-0.458176930745442
A2RSQ0	0.2863259981825015	1.54691473642985
O08575	0.9265903580751552	-0.300346374511719
O08579	0.9814195042144815	0.0914236704508475
O08582	0.6687565071904547	-1.50675996144613
O08583	0.6182049688602611	1.07468159993489
O08600	0.8570760825669806	0.258097966512045
O08648	0.9479567639007739	-0.177425066630045
O08663	0.81354491370118	-0.827243169148762
Q9CXE2	0.9496122018577555	0.716427803039551
O08709	0.5373188473966903	0.683853785196938
O08715	0.828022094444327	0.522922515869141
O08734	0.9469227555503327	0.452834129333496
O08738	0.9813473367591707	0.118730545043945
O08740	0.7095778498722927	1.0386479695638
O08750	0.9464257354967234	-0.299040794372559
O08756	0.9122896949531716	0.535677591959635
O08759	0.9512119806572316	0.245638211568197
O08760	0.8105691623653535	0.866090456644695
O08784	0.7402807788703734	0.357661565144856
O08785	0.9473362760817767	-0.229307810465494
O08788	0.5538947092068363	1.40501880645752
O08795	0.9671350162348783	-0.204459508260092
O08796	0.8851705662027552	0.285597801208496
O08807	0.6883319538659636	-1.15058453877767
O08808	0.658270841859951	-1.5160083770752
O08810	0.9936422377311677	-0.00408109029134351
O08811	0.9087370554236978	-0.28864574432373
O08848	0.8461619215086277	-0.532652219136557
O08856	0.8364808547373928	-0.487814267476399
O08908	0.9927508585188024	-0.0224110285441075
O08912	0.9840812434174774	-0.0649375915527344
O08915	0.8928929993045839	-0.465553601582844
O08917	0.9574434089287003	0.156331698099773
O08967	0.9665496484656996	0.22454579671224
O09000	0.9546109836019241	0.331790606180828
O09005	0.9658142115032611	0.173686663309732
O09012	0.7829091560748465	0.888937950134277
O09044	0.862889552628059	-0.623637517293295
O09061	0.7332269331128826	-1.53854688008626
O09106	0.9792604849344078	0.0235131581624337
Q9DC51	0.2990945655802242	-2.04464721679688
O09130	0.9155038982598055	-0.670733451843262
O09131	0.7672949241013899	1.47888247172038
O09159	0.8248545496462067	0.363029479980469
O09167	0.8429950211025268	0.24639892578125
O09172	0.8724369143239479	0.378620465596518
O09174	0.9362985991130949	0.211127281188965
O35047	0.8584129740048572	-0.222709973653156
O35071	0.9385196127867251	0.419361432393391
O35075	0.8032136980988654	0.51073392232259
O35083	0.9048389155129878	-0.467936515808105
O35099	0.471379312871395	-1.26919523874919
O35126	0.7880134267552574	-1.37603314717611
O35127	0.5729756239495631	-0.742393811543783
O35129	0.9984431996036907	0.00694402058919152
O35130	0.9654582882190363	0.0327790578206368
O35134	0.9169298914994202	0.145110448201496
O35144	0.730723222569114	0.655702590942383
O35206	0.8862049679164692	0.718102137247721
O35216	0.7467884854594151	-1.58378314971924
O35218	0.4792290113262143	-0.715129852294922
O35226	0.5702720738928937	2.28093115488688
O35250	0.9436325669073491	-0.227420171101887
O35261	0.9217210949087438	-0.235398292541504
O35280	0.9986035894377892	0.00776036580403527
A2A4P0	0.6211530908077834	-0.263250986735024
O35295	0.5075795434104402	-0.438913027445476
O35326	0.9708484605608312	-0.0725231170654297
O35343	0.8016013674592201	0.630521138509115
O35344	0.5725740671431693	-0.436258316040039
O35345	0.9242509152863672	0.103303909301758
O35350	0.904564076391396	-0.332059860229492
O35381	0.8802929371891896	0.320653279622395
O35382	0.9225591611836491	-0.416135787963867
O35386	0.6231321337821738	-0.441490491231283
O35405	0.9437619162950414	0.291515350341797
O35426	0.57360757985603	-1.59469223022461
O35451	0.9154810470891654	0.271919568379721
O35454	0.9164801020358141	-0.100022315979004
O35465	0.6829824645893284	1.49315484364828
O35490	0.6569780620431322	-0.923859278361002
O35491	0.8605980196328474	-0.388268152872721
O35492	0.803671596227602	0.897868156433105
O35493	0.8465229689791623	-0.25737698872884
O35593	0.8837041808489272	0.369278589884441
O35598	0.9252533825912288	-0.293185234069824
O35609	0.9721634622626791	0.100751241048176
O35613	0.9094661904754535	0.298368136088053
